accuracy,.lower,.upper,.width,.point,.interval,p_above_chance,p_above_random,OverlapWithRandom,list,model
0.5227272727272727,0.48295454545454547,0.5662878787878788,0.95,median,hdi-collapsed,0.84275,0.0045,0.172731353058856,unigram_contrast,4
0.5075757575757576,0.4659090909090909,0.5473484848484849,0.95,median,hdi-collapsed,0.61825,0,0.174649750061318,bigram_contrast,4
0.5643939393939394,0.5246212121212122,0.6022727272727273,0.95,median,hdi-collapsed,0.9995,0.215,0.14232193723226,both_contrast,4
