accuracy,.lower,.upper,.width,.point,.interval,p_above_chance,p_above_random,OverlapWithRandom,list,model
0.615530303030303,0.5814393939393939,0.6553030303030303,0.95,median,hdi-collapsed,1,0.97,0.0348635546660152,unigram_contrast,4
0.5246212121212122,0.48484848484848486,0.5643939393939394,0.95,median,hdi-collapsed,0.87725,0.00375,0.172180842587174,bigram_contrast,4
0.6382575757575758,0.6022727272727273,0.6742424242424242,0.95,median,hdi-collapsed,1,0.9985,0.015803567481653,both_contrast,4
