accuracy,.lower,.upper,.width,.point,.interval,p_above_chance,p_above_random,OverlapWithRandom,list,model
0.7964015151515151,0.7755681818181818,0.8153409090909091,0.95,median,hdi-collapsed,1,1,7.68561938585345e-06,unigram_contrast,1.5
0.6212121212121212,0.59375,0.646780303030303,0.95,median,hdi-collapsed,1,0.99925,0.0199895354615064,bigram_contrast,1.5
0.71875,0.696969696969697,0.7424242424242424,0.95,median,hdi-collapsed,1,1,8.16067458056666e-05,both_contrast,1.5
