accuracy,.lower,.upper,.width,.point,.interval,p_above_chance,p_above_random,OverlapWithRandom,list,model
0.7755681818181818,0.7528409090909091,0.7964015151515151,0.95,median,hdi-collapsed,1,1,5.21066961457798e-06,unigram_contrast,512
0.6193181818181818,0.5928030303030303,0.6439393939393939,0.95,median,hdi-collapsed,1,0.999,0.0220714308775384,bigram_contrast,512
0.7339015151515151,0.6964751828498993,0.7699357335880126,0.95,median,hdi-collapsed,1,1,5.63808417808346e-06,both_contrast,512
