accuracy,.lower,.upper,.width,.point,.interval,p_above_chance,p_above_random,OverlapWithRandom,list,model
0.75,0.6458333333333334,0.8541666666666666,0.95,median,hdi-collapsed,1,0.9995,0.00420983917661705,unigram_contrast,top_22cleaned
0.5671641791044776,0.4626865671641791,0.6716417910447762,0.95,median,hdi-collapsed,0.86325,0.41475,0.284228206939606,bigram_contrast,top_22cleaned
0.5925925925925926,0.49382716049382713,0.691358024691358,0.95,median,hdi-collapsed,0.9615,0.623,0.0651614108775214,both_contrast,top_22cleaned
