accuracy,.lower,.upper,.width,.point,.interval,p_above_chance,p_above_random,OverlapWithRandom,list,model
0.6045454545454545,0.5727272727272728,0.6393939393939394,0.95,median,hdi-collapsed,1,0.924,0.0470240820251047,unigram_contrast,TP_ftp_relative
0.5378787878787878,0.5,0.5727272727272728,0.95,median,hdi-collapsed,0.97,0.01225,0.166384377077862,bigram_contrast,TP_ftp_relative
0.6196969696969697,0.5878787878787879,0.6545454545454545,0.95,median,hdi-collapsed,1,0.991,0.0275378640644819,both_contrast,TP_ftp_relative
