accuracy,.lower,.upper,.width,.point,.interval,p_above_chance,p_above_random,OverlapWithRandom,list,model
0.7083333333333334,0.6628787878787878,0.7575757575757576,0.95,median,hdi-collapsed,1,1,0.00143775242962241,unigram_contrast,2
0.6174242424242424,0.5681818181818182,0.6742424242424242,0.95,median,hdi-collapsed,1,0.91625,0.0485610341720483,bigram_contrast,2
0.7196969696969697,0.6742424242424242,0.7651515151515151,0.95,median,hdi-collapsed,1,1,0.000565172775748244,both_contrast,2
