accuracy,.lower,.upper,.width,.point,.interval,p_above_chance,p_above_random,OverlapWithRandom,list,model
0.7454545454545455,0.7181818181818181,0.7727272727272727,0.95,median,hdi,1,1,2.60487041779274e-06,unigram_contrast,AGSimple
0.6242424242424243,0.5924242424242424,0.6590909090909091,0.95,median,hdi,1,0.99525,0.0229615888701557,bigram_contrast,AGSimple
0.7090909090909091,0.6787878787878788,0.7378787878787879,0.95,median,hdi,1,1,0.000276394578279382,both_contrast,AGSimple
