accuracy,.lower,.upper,.width,.point,.interval,p_above_chance,p_above_random,OverlapWithRandom,list,model
0.7984848484848485,0.7742424242424243,0.8227272727272728,0.95,median,hdi,1,1,3.08892567813232e-06,unigram_contrast,JPSD_d_1.64
0.6272727272727273,0.5954545454545455,0.6590909090909091,0.95,median,hdi,1,0.99825,0.0199159376264382,bigram_contrast,JPSD_d_1.64
0.7136363636363636,0.6863636363636364,0.7439393939393939,0.95,median,hdi,1,1,0.000226404479410758,both_contrast,JPSD_d_1.64
