accuracy,.lower,.upper,.width,.point,.interval,p_above_chance,p_above_random,OverlapWithRandom,list,model
0.7318181818181818,0.703030303030303,0.759090909090909,0.95,median,hdi,1,1,8.32528094704412e-05,unigram_contrast,AGPhonotactic
0.6196969696969697,0.5803030303030303,0.6484848484848484,0.95,median,hdi,1,0.98925,0.0292875290345882,bigram_contrast,AGPhonotactic
0.7075757575757575,0.6787878587838483,0.7348484848484849,0.95,median,hdi,1,1,0.000303820537918639,both_contrast,AGPhonotactic
