accuracy,.lower,.upper,.width,.point,.interval,p_above_chance,p_above_random,OverlapWithRandom,list,model
0.5833333333333334,0.546969696969697,0.6151515151515151,0.95,median,hdi-collapsed,1,0.59625,0.089968077324903,unigram_contrast,TP_ftp_relative
0.5727272727272728,0.5393939393939394,0.6106060606060606,0.95,median,hdi-collapsed,0.99975,0.35275,0.120116782605941,bigram_contrast,TP_ftp_relative
0.6060606060606061,0.5712121212121212,0.6378787878787879,0.95,median,hdi-collapsed,1,0.92875,0.0460481084097157,both_contrast,TP_ftp_relative
