accuracy,.lower,.upper,.width,.point,.interval,p_above_chance,p_above_random,OverlapWithRandom,list,model
0.5833333333333334,0.5484848484848485,0.6166666666666667,0.95,median,hdi,1,0.58775,0.0906471301660586,unigram_contrast,AG_Utt-T-X-X-Seg
0.5454545454545454,0.5106060606060606,0.5863636363636363,0.95,median,hdi,0.9905,0.03325,0.16302715347128,bigram_contrast,AG_Utt-T-X-X-Seg
0.6636363636363637,0.6303030303030303,0.6924242424242424,0.95,median,hdi,1,1,0.0039960142282737,both_contrast,AG_Utt-T-X-X-Seg
