accuracy,.lower,.upper,.width,.point,.interval,p_above_chance,p_above_random,OverlapWithRandom,list,model
0.7793560606060606,0.7575757575757576,0.8001893939393939,0.95,median,hdi-collapsed,1,1,7.36597299018779e-06,unigram_contrast,64
0.6221590909090909,0.5956439393939394,0.6477272727272727,0.95,median,hdi-collapsed,1,0.99925,0.0191518748272506,bigram_contrast,64
0.7376893939393939,0.7159090909090909,0.7585227272727273,0.95,median,hdi-collapsed,1,1,1.69676585343847e-05,both_contrast,64
