accuracy,.lower,.upper,.width,.point,.interval,p_above_chance,p_above_random,OverlapWithRandom,list,model
0.7054924242424242,0.6837121212121212,0.7301136363636364,0.95,median,hdi-collapsed,1,1,0.000172539346400329,unigram_contrast,1.025
0.5795454545454546,0.5520833333333334,0.6070075757575758,0.95,median,hdi-collapsed,1,0.473,0.0907747240154636,bigram_contrast,1.025
0.6486742424242424,0.6231060606060606,0.6742424242424242,0.95,median,hdi-collapsed,1,1,0.00493785174195477,both_contrast,1.025
